source_policy,score_panel,dimension,task,null_mse,global_model_mse,task_model_mse,relative_mse_reduction,split_p05,split_p95,fraction_splits_improved
exclude,consensus,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.9725370019640854,0.9180077179335753,0.8950720950524615,0.025083315060217812,-0.016165791169692054,0.05007571201856577,0.84
exclude,consensus,diagnostic_specificity,longtutor,1.042361111111111,0.9023337345421409,0.8251456437020933,0.08567413580288342,0.022407459143774316,0.12920693842966316,0.99
exclude,consensus,diagnostic_specificity,mathdial_hard,1.2142650462962965,1.163580942069141,1.1950822634020961,-0.02659482305922894,-0.12115447675376462,0.019856534909838075,0.33
exclude,consensus,diagnostic_specificity,mathdial_standard,0.6609848484848484,0.6881084771894439,0.6649883780531951,0.03346546026954421,-0.007427080049538515,0.06383370966047798,0.89
exclude,consensus,elicitation,ALL_EQUAL_TASK_WEIGHT,1.4604657687991023,1.0926879310779207,1.0574079758386197,0.03233939539677708,-0.01073203245011114,0.05950725362588019,0.88
exclude,consensus,elicitation,longtutor,1.1965277777777776,0.940138748169334,0.8379045523252112,0.10884110293728201,0.041622080184267087,0.1556732077635734,0.99
exclude,consensus,elicitation,mathdial_hard,1.6956018518518519,1.2747794446266463,1.2625980875948681,0.010049729767667439,-0.0736767887855727,0.07010056025265149,0.65
exclude,consensus,elicitation,mathdial_standard,1.4892676767676767,1.0631456004377817,1.0717212875957793,-0.008000047800384588,-0.05570893093751807,0.024774247638585954,0.35
exclude,consensus,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.20560816498316503,0.20376153381941672,0.2060371534610876,-0.011131714442797959,-0.051988213977111675,0.014177313808978478,0.39
exclude,consensus,epistemic_caution,longtutor,0.2868055555555556,0.27757422161767886,0.2800890828951442,-0.008700589381754277,-0.07921964939753193,0.0317064066268022,0.53
exclude,consensus,epistemic_caution,mathdial_hard,0.13368055555555558,0.13874890709888904,0.1423745865736418,-0.026091184816316428,-0.10667287348677866,0.027857846914908387,0.28
exclude,consensus,epistemic_caution,mathdial_standard,0.19633838383838384,0.19496147274168238,0.19564779091447676,-0.0035253118907015678,-0.05400502852897465,0.02848563739943027,0.52
exclude,consensus,help_directness,ALL_EQUAL_TASK_WEIGHT,0.8841294893378228,0.6675397734301337,0.6652791215989053,0.0034053920984873864,-0.02992880419588717,0.03206552168718569,0.62
exclude,consensus,help_directness,longtutor,0.5993055555555555,0.47281509662372,0.4451337050263479,0.05854997173630143,-0.02998264486650216,0.10388312932572348,0.91
exclude,consensus,help_directness,mathdial_hard,0.9878472222222224,0.7708223126631684,0.7868844851245548,-0.020421614999629852,-0.09784193150525636,0.03386143948942244,0.36
exclude,consensus,help_directness,mathdial_standard,1.0652356902356903,0.758981911003513,0.7638191746458134,-0.006374348293662422,-0.046315439959742154,0.02377273519075324,0.45
exclude,consensus,personalization,ALL_EQUAL_TASK_WEIGHT,0.5877840909090909,0.5355385379974945,0.47929229295599607,0.10522834735749768,0.05526266289757857,0.13571490509910628,1.0
exclude,consensus,personalization,longtutor,1.4923611111111108,1.2651660512970897,1.1693539826415518,0.07600949708433857,0.001468288689251042,0.113676820972057,0.95
exclude,consensus,personalization,mathdial_hard,0.15104166666666663,0.19518178130583327,0.1546142618221012,0.20712301774851824,0.11797125695779297,0.26108846132048874,1.0
exclude,consensus,personalization,mathdial_standard,0.11994949494949494,0.14626778138956031,0.11390863440433524,0.22065573596829985,0.15946288132827802,0.26077018288260595,1.0
exclude,without_MiniMax-M3,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.9077443269500561,0.6345918638448405,0.6083342985510999,0.041418780708494286,0.004580035521564546,0.06716646366472813,0.97
exclude,without_MiniMax-M3,affective_warmth,longtutor,0.7470486111111111,0.5475719683545607,0.4608388464817942,0.15840704639673572,0.09388718929891142,0.19275224149401368,1.0
exclude,without_MiniMax-M3,affective_warmth,mathdial_hard,0.9826027199074074,0.6946870124627551,0.7122554991989821,-0.024864386931510548,-0.10502030899707798,0.02559703488827452,0.31
exclude,without_MiniMax-M3,affective_warmth,mathdial_standard,0.9935816498316499,0.6615166107172057,0.6519085499725231,0.014564010731966453,-0.02936172156929302,0.046845700096964905,0.79
exclude,without_MiniMax-M3,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.8406370563271605,0.6442180329462903,0.6333987285050564,0.01689253653998777,-0.02727690781100711,0.0482031691751957,0.82
exclude,without_MiniMax-M3,autonomy_support,longtutor,0.6598958333333332,0.5413540612742694,0.49727806138708464,0.08138592526793151,0.004805372763950738,0.13374539314792755,0.96
exclude,without_MiniMax-M3,autonomy_support,mathdial_hard,0.9818070023148148,0.7576467426883514,0.7606692168932162,-0.0033546740053954803,-0.10038139384864474,0.05806609152124363,0.54
exclude,without_MiniMax-M3,autonomy_support,mathdial_standard,0.8802083333333335,0.6336532948762498,0.6422489072348684,-0.01339892983316251,-0.07991238551206269,0.01832200251929923,0.36
exclude,without_MiniMax-M3,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.46209709946689115,0.3847148156659646,0.3825639168983702,0.005644319099780801,-0.029875851577158163,0.0333578141565789,0.62
exclude,without_MiniMax-M3,cognitive_load,longtutor,0.5026041666666666,0.3865255668039989,0.3736310999464654,0.03370329994279156,-0.03748850039487619,0.07728297465893243,0.82
exclude,without_MiniMax-M3,cognitive_load,mathdial_hard,0.4516059027777778,0.40566713359446405,0.41141514607891905,-0.013814411263282693,-0.08507728630897256,0.03581236812314924,0.42
exclude,without_MiniMax-M3,cognitive_load,mathdial_standard,0.432081228956229,0.36195174659943086,0.3626455046697263,-0.0020021807938383107,-0.060257125740959705,0.03645328388502599,0.53
exclude,without_MiniMax-M3,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.9960670068742985,0.9350174211544242,0.9293231551114127,0.006190004362872782,-0.04101364128646161,0.03428984291244288,0.7
exclude,without_MiniMax-M3,diagnostic_specificity,longtutor,1.1609375,1.0149839035033772,0.9714149216923116,0.043142698509973404,-0.023704785193208996,0.08385560853937264,0.89
exclude,without_MiniMax-M3,diagnostic_specificity,mathdial_hard,1.1961082175925926,1.1457113169052504,1.1919573801238736,-0.03976941276605916,-0.15214022965559804,0.009901255849672365,0.2
exclude,without_MiniMax-M3,diagnostic_specificity,mathdial_standard,0.631155303030303,0.6443570430546451,0.6245971635180527,0.030489747160381043,-0.014118392434821336,0.06421675770586112,0.88
exclude,without_MiniMax-M3,elicitation,ALL_EQUAL_TASK_WEIGHT,1.3842857831790125,1.039033223488838,1.0073663236398827,0.030527109262575118,-0.010469987125347545,0.05829758696457703,0.9
exclude,without_MiniMax-M3,elicitation,longtutor,1.1395833333333332,0.8900274962209057,0.7970770226504446,0.10452904374026374,0.034707335499470075,0.15159950082029822,0.98
exclude,without_MiniMax-M3,elicitation,mathdial_hard,1.5844545717592595,1.2110833636828735,1.2017989642786342,0.008146647887075595,-0.08689403507283776,0.06519676932387193,0.62
exclude,without_MiniMax-M3,elicitation,mathdial_standard,1.4288194444444442,1.0159888105627348,1.0232229839905689,-0.007069785506951461,-0.053716173428550715,0.02415687947693734,0.41
exclude,without_MiniMax-M3,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.233709052328844,0.22700718772696526,0.23027766589068413,-0.014320600303818742,-0.05470045248474141,0.016434030799457065,0.26
exclude,without_MiniMax-M3,epistemic_caution,longtutor,0.3486111111111111,0.3304583833231834,0.3347873334159543,-0.012680249585738261,-0.07377170148668762,0.030768654858909443,0.42
exclude,without_MiniMax-M3,epistemic_caution,mathdial_hard,0.1492332175925926,0.15246034172794953,0.1560834234681827,-0.02333400087399555,-0.10076663194476708,0.033203665557169366,0.33
exclude,without_MiniMax-M3,epistemic_caution,mathdial_standard,0.20328282828282826,0.19810283812976287,0.19996224078791539,-0.009449939379594149,-0.06606266146050713,0.023132825472085155,0.41
exclude,without_MiniMax-M3,help_directness,ALL_EQUAL_TASK_WEIGHT,0.9301947425645342,0.6984884346829421,0.6946861180943966,0.005478773245262623,-0.031049814409168795,0.03171258767610026,0.69
exclude,without_MiniMax-M3,help_directness,longtutor,0.6512152777777779,0.48179187863521655,0.45618482669828625,0.05316985271950432,-0.02685437201231908,0.09919593214583466,0.88
exclude,without_MiniMax-M3,help_directness,mathdial_hard,1.056929976851852,0.8300584726183508,0.8389244297234575,-0.010342340523071146,-0.0844375141947538,0.038156860918072195,0.46
exclude,without_MiniMax-M3,help_directness,mathdial_standard,1.082438973063973,0.7836149527952588,0.7889490978614464,-0.006786700067987249,-0.05142839666918943,0.02377789787465795,0.46
exclude,without_MiniMax-M3,personalization,ALL_EQUAL_TASK_WEIGHT,0.6271539176487093,0.561718341822488,0.5080495659697905,0.09583188706887205,0.03913534961077646,0.1258019661279053,0.99
exclude,without_MiniMax-M3,personalization,longtutor,1.5901041666666669,1.3378790454628275,1.250064329616341,0.06602289259457644,-0.004030119766774919,0.10722182475288568,0.93
exclude,without_MiniMax-M3,personalization,mathdial_hard,0.19697627314814817,0.2266317699998466,0.18998575232729162,0.16113547644206533,0.09492685202578124,0.2168259512248586,1.0
exclude,without_MiniMax-M3,personalization,mathdial_standard,0.09438131313131315,0.12064421000478978,0.08409861596573874,0.30203419682998467,0.24524062662245594,0.3559259899367099,1.0
exclude,without_deepseek-v4-pro,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6748391028338945,0.4688507048249815,0.4478189675428472,0.04492513403954282,0.014796945254574695,0.07403760137065224,0.97
exclude,without_deepseek-v4-pro,affective_warmth,longtutor,0.5647569444444445,0.40372544851183706,0.33790526868135834,0.16301601881554834,0.11085631401362102,0.20257735394193638,1.0
exclude,without_deepseek-v4-pro,affective_warmth,mathdial_hard,0.7716290509259259,0.5549424252374825,0.5624130987124569,-0.012910119838065977,-0.0987472360483128,0.03459387593629085,0.44
exclude,without_deepseek-v4-pro,affective_warmth,mathdial_standard,0.688131313131313,0.44788424072562494,0.44313853523472646,0.010653676987817275,-0.03951987563188475,0.04347490183721938,0.75
exclude,without_deepseek-v4-pro,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.8048736058501683,0.5931371972806474,0.5649905893699411,0.04749524055255688,-0.0037615103436876123,0.07466009721990441,0.94
exclude,without_deepseek-v4-pro,autonomy_support,longtutor,0.5887152777777778,0.47110928117712825,0.39841236870825164,0.1542810967530928,0.0884302605790026,0.2012866619553365,1.0
exclude,without_deepseek-v4-pro,autonomy_support,mathdial_hard,0.9666883680555556,0.735161802368728,0.7252811652190406,0.013910807802999171,-0.09170715860113578,0.06950408306311726,0.7
exclude,without_deepseek-v4-pro,autonomy_support,mathdial_standard,0.8592171717171716,0.5731405082960859,0.5712782341825308,0.0032860742986459855,-0.050185315949801704,0.040935249623477804,0.66
exclude,without_deepseek-v4-pro,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.3563837156285073,0.29683709502398864,0.28977649312101283,0.023843553445305574,-0.014073432000922615,0.052623609819872304,0.89
exclude,without_deepseek-v4-pro,cognitive_load,longtutor,0.36475694444444445,0.27626184719081515,0.2538737197619883,0.08120969256495199,0.011645212041378769,0.1272461932137955,0.95
exclude,without_deepseek-v4-pro,cognitive_load,mathdial_hard,0.3607494212962964,0.3185090423968692,0.3207210361118943,-0.006526962461240122,-0.07509729125826745,0.04206768379056287,0.54
exclude,without_deepseek-v4-pro,cognitive_load,mathdial_standard,0.3436447811447811,0.29574039548428155,0.2947347234891559,0.0033731392719734323,-0.05412284692858593,0.0396984266030808,0.65
exclude,without_deepseek-v4-pro,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.7094995089786756,0.6706518940550151,0.6588138780573038,0.01771024664519161,-0.024373303298869553,0.04042467186247524,0.83
exclude,without_deepseek-v4-pro,diagnostic_specificity,longtutor,0.7387152777777779,0.6382624181804086,0.5890597181145089,0.07717542710730249,0.02569263556223378,0.12120379282897766,0.99
exclude,without_deepseek-v4-pro,diagnostic_specificity,mathdial_hard,0.869212962962963,0.8374934363883924,0.8639342681098671,-0.031127259009322335,-0.11751116177035173,0.012775552173149685,0.21
exclude,without_deepseek-v4-pro,diagnostic_specificity,mathdial_standard,0.5205702861952861,0.5361998275962445,0.5234476479475355,0.02363042403978112,-0.028897832649139477,0.05330199284302227,0.88
exclude,without_deepseek-v4-pro,elicitation,ALL_EQUAL_TASK_WEIGHT,1.291152190305836,0.9792074980594454,0.9341119765072287,0.046109354364760984,0.007796230941210448,0.07263269366277118,0.97
exclude,without_deepseek-v4-pro,elicitation,longtutor,0.9074652777777777,0.7502365496697947,0.6330126541630728,0.15634361774627564,0.07526387005832685,0.2025455277146122,1.0
exclude,without_deepseek-v4-pro,elicitation,mathdial_hard,1.5750506365740742,1.2146453208403527,1.2000462748061103,0.012517942655671951,-0.075328043092831,0.07105753311189927,0.71
exclude,without_deepseek-v4-pro,elicitation,mathdial_standard,1.3909406565656568,0.9727406236681889,0.969277000552503,0.0036183953129774347,-0.047038807380060686,0.0364222770228487,0.67
exclude,without_deepseek-v4-pro,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.14368182695005613,0.14188384956430933,0.14158878659500684,0.0021597532802244655,-0.03115697437250817,0.029337749603551955,0.59
exclude,without_deepseek-v4-pro,epistemic_caution,longtutor,0.1762152777777778,0.16875122652005906,0.166195337216167,0.015430164456966908,-0.04489653941115838,0.06219356250390539,0.74
exclude,without_deepseek-v4-pro,epistemic_caution,mathdial_hard,0.10441984953703703,0.10784699863660449,0.10989205149298555,-0.0186742167775586,-0.08943447486494793,0.031917068638831925,0.31
exclude,without_deepseek-v4-pro,epistemic_caution,mathdial_standard,0.15041035353535354,0.14905332353626444,0.14867897107586792,0.0026491802973143165,-0.05995929258490751,0.03473041765892449,0.63
exclude,without_deepseek-v4-pro,help_directness,ALL_EQUAL_TASK_WEIGHT,0.8008989635942761,0.595847249838511,0.5915546036470016,0.007240895963496439,-0.02339308076787764,0.03232872249817596,0.64
exclude,without_deepseek-v4-pro,help_directness,longtutor,0.5638888888888889,0.4267702418194031,0.40207031651133734,0.05779840031565703,-0.008942985933924728,0.10769541552757442,0.9
exclude,without_deepseek-v4-pro,help_directness,mathdial_hard,0.9167751736111113,0.7077589118514477,0.7165811954956451,-0.012025587820756863,-0.08460906784684229,0.040342434037554054,0.5
exclude,without_deepseek-v4-pro,help_directness,mathdial_standard,0.9220328282828284,0.653012595844682,0.6560122989340222,-0.004578822703548544,-0.04973259200740778,0.026152635519639977,0.46
exclude,without_deepseek-v4-pro,personalization,ALL_EQUAL_TASK_WEIGHT,0.46443471170033673,0.4150782530768321,0.3594558006089442,0.1341891454972216,0.08847105801431905,0.16233454892868998,1.0
exclude,without_deepseek-v4-pro,personalization,longtutor,1.1772569444444445,0.9749382958511856,0.876058001366898,0.10168478483811803,0.03868204282248986,0.1389536322507085,0.99
exclude,without_deepseek-v4-pro,personalization,mathdial_hard,0.12724247685185186,0.1637293831115651,0.123902482464264,0.24263717498565218,0.16025264645296866,0.3020730138106812,1.0
exclude,without_deepseek-v4-pro,personalization,mathdial_standard,0.08880471380471383,0.10656708026774561,0.07840691799567065,0.2636630093179971,0.2211426701360183,0.3077709666309204,1.0
exclude,without_glm-5.2,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.8868399708894501,0.6344410309538372,0.5975651104422695,0.058166251767711036,0.022248964938494497,0.08187938995171584,1.0
exclude,without_glm-5.2,affective_warmth,longtutor,0.7711805555555555,0.5995543016974156,0.49400900875925413,0.17606947913189966,0.12688765032830795,0.21288032634416726,1.0
exclude,without_glm-5.2,affective_warmth,mathdial_hard,0.9454210069444444,0.670748023043501,0.6816706940115503,-0.01572851191792604,-0.10027928516484433,0.041907310797970256,0.36
exclude,without_glm-5.2,affective_warmth,mathdial_standard,0.9439183501683501,0.6330207681205952,0.6170156285560039,0.025262084844294895,-0.02459649227238748,0.060255165248229665,0.84
exclude,without_glm-5.2,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.8975817199775533,0.6984950086326305,0.6796420396231737,0.02706221048934556,-0.01074831868860786,0.054799566678894115,0.88
exclude,without_glm-5.2,autonomy_support,longtutor,0.8079861111111112,0.6821577595632031,0.6236209029291911,0.0858919796164194,0.01846441401314005,0.13236577496601015,0.98
exclude,without_glm-5.2,autonomy_support,mathdial_hard,1.0043402777777777,0.782315357821578,0.7753455274984127,0.009443504441754626,-0.09753414487274284,0.06568024015720615,0.64
exclude,without_glm-5.2,autonomy_support,mathdial_standard,0.8804187710437711,0.63101190851311,0.6399596884419174,-0.014028161889462952,-0.07962742210416704,0.018995511875090597,0.35
exclude,without_glm-5.2,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.4561368897306397,0.38178028576201983,0.3729320675937276,0.023205108683371632,-0.012240434711512826,0.05244281553647212,0.84
exclude,without_glm-5.2,cognitive_load,longtutor,0.5277777777777778,0.4116253464422456,0.38549201084846296,0.06373772042886569,-0.01214398362278366,0.10676163393202727,0.92
exclude,without_glm-5.2,cognitive_load,mathdial_hard,0.4150752314814815,0.3675996736921877,0.366070268524238,0.004466373896140852,-0.0681414875026165,0.05798486925735642,0.55
exclude,without_glm-5.2,cognitive_load,mathdial_standard,0.42555765993265987,0.3661158371516261,0.36723392340848166,-0.00311514948409798,-0.05274208530989064,0.034224941553348355,0.5
exclude,without_glm-5.2,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.9715922243265994,0.9199693948691668,0.9062788614269428,0.01499306659062346,-0.023788214251983953,0.041056481897929466,0.75
exclude,without_glm-5.2,diagnostic_specificity,longtutor,1.1829861111111113,1.0503454608154221,0.9892074845456175,0.05843122399665718,-0.0005674928850701181,0.09481156936722963,0.94
exclude,without_glm-5.2,diagnostic_specificity,mathdial_hard,1.098162615740741,1.073292982460428,1.1030726407416485,-0.02717243336696447,-0.10782618577477592,0.02291363222450321,0.34
exclude,without_glm-5.2,diagnostic_specificity,mathdial_standard,0.633627946127946,0.6362697413316503,0.6265564589935623,0.015086067220855679,-0.03278659711688908,0.050833203197932726,0.72
exclude,without_glm-5.2,elicitation,ALL_EQUAL_TASK_WEIGHT,1.4450902251683502,1.0772514509534943,1.0397473291869637,0.03489127683110235,-0.00634081235944559,0.06248582426542188,0.92
exclude,without_glm-5.2,elicitation,longtutor,1.2550347222222225,0.9757015996880105,0.872673005322666,0.10574548570829082,0.0392090092874125,0.15128604678621616,0.99
exclude,without_glm-5.2,elicitation,mathdial_hard,1.6130642361111112,1.225890920164296,1.206922443552964,0.016005745433759083,-0.08400496669442968,0.07257096711600292,0.69
exclude,without_glm-5.2,elicitation,mathdial_standard,1.4671717171717171,1.030161833008176,1.0396465386852605,-0.009119090539204606,-0.07101877401811188,0.022547113052615173,0.4
exclude,without_glm-5.2,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.18986282091750842,0.1881519010562637,0.1904985447167442,-0.01240581430347707,-0.052133945495832876,0.017858165498409385,0.31
exclude,without_glm-5.2,epistemic_caution,longtutor,0.30225694444444445,0.29339809952416823,0.29803620394244096,-0.015426552741452477,-0.08486256183326675,0.029038416937186142,0.37
exclude,without_glm-5.2,epistemic_caution,mathdial_hard,0.11187065972222224,0.1176001984481956,0.11891022463965728,-0.010963092548353285,-0.09722361663271603,0.0486454529759166,0.43
exclude,without_glm-5.2,epistemic_caution,mathdial_standard,0.1554608585858586,0.1534574051964273,0.15454920556813442,-0.007188248091356664,-0.056201538395390625,0.0292188279557391,0.44
exclude,without_glm-5.2,help_directness,ALL_EQUAL_TASK_WEIGHT,0.9196945584315377,0.6887028843335216,0.6820160504675932,0.009754072580757101,-0.03138348631632064,0.035918928546972075,0.73
exclude,without_glm-5.2,help_directness,longtutor,0.6661458333333334,0.5108903862534242,0.4769604420454045,0.06651575707251213,-0.0061122349381867325,0.11358034429877806,0.93
exclude,without_glm-5.2,help_directness,mathdial_hard,1.0663700810185188,0.841517998090403,0.8526797209540449,-0.012889483895316118,-0.08913347348137496,0.0394063893178632,0.47
exclude,without_glm-5.2,help_directness,mathdial_standard,1.026567760942761,0.7137002686567375,0.7164079884033301,-0.0037971516568557438,-0.05540307577607534,0.027779413269898162,0.57
exclude,without_glm-5.2,personalization,ALL_EQUAL_TASK_WEIGHT,0.672182765151515,0.6018096026490471,0.5517680890836021,0.08335931406721742,0.030368396757806677,0.11249581306909345,0.98
exclude,without_glm-5.2,personalization,longtutor,1.6104166666666666,1.3689483066127277,1.288514341025074,0.05907858083212119,-0.007454720282120706,0.09733032810331203,0.93
exclude,without_glm-5.2,personalization,mathdial_hard,0.2553530092592593,0.2830197060960593,0.2394226631823282,0.1537150035514121,0.06758288638976194,0.2100162956708962,1.0
exclude,without_glm-5.2,personalization,mathdial_standard,0.15077861952861954,0.15346079523835454,0.12736726304340415,0.16943081940210386,0.11997742371769096,0.22052867723108177,1.0
